the_geom,business_hours_7_closing_time,id,title,content,type,address,city,state,zip,phone,notes,disclaimer,business_hours_0_day_of_week,latitude,longitude,marker_content,business_hours_0_opening_time,business_hours_0_closing_time,business_hours_1_day_of_week,business_hours_1_opening_time,business_hours_1_closing_time,business_hours_2_day_of_week,business_hours_2_opening_time,business_hours_2_closing_time,business_hours_3_day_of_week,business_hours_3_opening_time,business_hours_3_closing_time,business_hours_4_day_of_week,business_hours_4_opening_time,business_hours_4_closing_time,business_hours_5_day_of_week,business_hours_5_opening_time,business_hours_5_closing_time,business_hours_6_day_of_week,business_hours_6_opening_time,business_hours_6_closing_time,business_hours_7_day_of_week,business_hours_7_opening_time,cartodb_id,business_hours_8_day_of_week,business_hours_8_opening_time,business_hours_8_closing_time,business_hours_9_day_of_week,business_hours_9_opening_time,business_hours_9_closing_time,business_hours_10_day_of_week,business_hours_10_opening_time,business_hours_10_closing_time,business_hours_11_day_of_week,business_hours_11_opening_time,business_hours_11_closing_time,business_hours_12_day_of_week,business_hours_12_opening_time,business_hours_12_closing_time,business_hours_13_day_of_week,business_hours_13_opening_time,business_hours_13_closing_time,business_hours_14_day_of_week,business_hours_14_opening_time,business_hours_14_closing_time,business_hours_15_day_of_week,business_hours_15_opening_time,business_hours_15_closing_time,business_hours_16_day_of_week,business_hours_16_opening_time,business_hours_16_closing_time,business_hours_17_day_of_week,business_hours_17_opening_time,business_hours_17_closing_time,business_hours_18_day_of_week,business_hours_18_opening_time,business_hours_18_closing_time,business_hours_19_day_of_week,business_hours_19_opening_time,business_hours_19_closing_time,business_hours_20_day_of_week,business_hours_20_opening_time,business_hours_20_closing_time
0101000020E610000071E7C2482F6855C07F880D164E204340,,7533,St. Matthews Area Ministries,,distribution-center,201 Biltmore Road,Louisville,KY,40207,(502) 893-5704,Please call before visiting for additional information.,,1,38.252383,-85.627886,"<h4 class=""listing-infowindow-title"">St. Matthews Area Ministries<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">201 Biltmore Road, Louisville, 40207 KY</p><p class=""listing-infowindow-phone"">(502) 893-5704</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7533); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>09:00 AM-12:00 PM</span><br><span>Tuesday: </span><span>09:00 AM-12:00 PM, 03:30 PM-05:30 PM</span><br><span>Thursday: </span><span>09:00 AM-12:00 PM</span><br><p class=""listing-infowindow-notes"">Please call before visiting for additional information.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:00:00,12:00:00,2,09:00:00,12:00:00,2,03:30:00,05:30:00,4,09:00:00,12:00:00,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000008C90226707255C09BABE63922214340,,7527,Sister Visitor,,distribution-center,2235 West Market Street,Louisville,KY,40212,(502) 776-0155,Closed everyday from 12 - 1 PM for lunch,,1,38.258857,-85.788095,"<h4 class=""listing-infowindow-title"">Sister Visitor<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">2235 West Market Street, Louisville, 40212 KY</p><p class=""listing-infowindow-phone"">(502) 776-0155</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7527); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>8:45 AM-4:00 PM</span><br><span>Tuesday: </span><span>8:45 AM-4:00 PM</span><br><span>Wednesday: </span><span>10:00 AM-4:00 PM</span><br><span>Thursday: </span><span>8:45 AM-4:00 PM</span><br><span>Friday: </span><span>8:45 AM-4:00 PM</span><br><p class=""listing-infowindow-notes"">Closed everyday from 12 - 1 PM for lunch</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",08:45:00,04:00:00,2,08:45:00,04:00:00,3,10:00:00,04:00:00,4,08:45:00,04:00:00,5,08:45:00,04:00:00,,,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000063B48EAA267455C0E86B96CB46174340,,7526,Shively Area Ministries,,distribution-center,4415 Dixie Highway,Louisville,KY,40216,(502) 447-4330,Closed the 1st Monday of every month,,1,38.181848,-85.81486,"<h4 class=""listing-infowindow-title"">Shively Area Ministries<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">4415 Dixie Highway, Louisville, 40216 KY</p><p class=""listing-infowindow-phone"">(502) 447-4330</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7526); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>9:30 AM-12:00 PM</span><br><span>Tuesday: </span><span>9:30 AM-12:00 PM</span><br><span>Wednesday: </span><span>9:30 AM-12:00 PM</span><br><span>Thursday: </span><span>9:30 AM-12:00 PM</span><br><span>Friday: </span><span>9:30 AM-12:00 PM</span><br><p class=""listing-infowindow-notes"">Closed the 1st Monday of every month</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:30:00,12:00:00,2,09:30:00,12:00:00,3,09:30:00,12:00:00,4,09:30:00,12:00:00,5,09:30:00,12:00:00,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000003332C85D847155C02AC8CF46AE1F4340,,7531,St. Augustine Church,,distribution-center,1310 West Broadway,Louisville,KY,40203,(502) 584-4602,Wednesday is produce and bread only,,1,38.247506,-85.773704,"<h4 class=""listing-infowindow-title"">St. Augustine Church<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">1310 West Broadway, Louisville, 40203 KY</p><p class=""listing-infowindow-phone"">(502) 584-4602</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7531); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>10:00 AM-2:00 PM</span><br><span>Wednesday: </span><span>10:00 AM-12:00 PM</span><br><p class=""listing-infowindow-notes"">Wednesday is produce and bread only</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,02:00:00,3,10:00:00,12:00:00,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000983446EBA86E55C097A8DE1AD81A4340,,7534,St. Stephen Martyr Catholic Church,,distribution-center,3015 Greenup Road,Louisville,KY,40217,(502) 635-5813,,,3,38.20972,-85.72906,"<h4 class=""listing-infowindow-title"">St. Stephen Martyr Catholic Church<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">3015 Greenup Road, Louisville, 40217 KY</p><p class=""listing-infowindow-phone"">(502) 635-5813</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7534); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Wednesday: </span><span>4:00 PM-5:30 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:00:00,05:30:00,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000170CAEB9A37255C049F25CDF87174340,,7536,Temple of Faith Baptist Church,,distribution-center,1703 Bicknell Avenue,Louisville,KY,40215,(502) 363-5335,"Friday is produce only; Need an appointment",Closed on the first Monday of the month,1,38.183834,-85.791243,"<h4 class=""listing-infowindow-title"">Temple of Faith Baptist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">1703 Bicknell Avenue, Louisville, 40215 KY</p><p class=""listing-infowindow-phone"">(502) 363-5335</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7536); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>4:30 PM-7:00 PM</span><br><span>Thursday: </span><span>4:30 PM-7:00 PM</span><br><span>Friday: </span><span>11:30 AM-3:00 PM</span><br><p class=""listing-infowindow-notes"">Friday is produce only; Need an appointment</p><p class=""listing-infowindow-disclaimer"">Closed on the first Monday of the month</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:30:00,07:00:00,4,04:30:00,07:00:00,5,11:30:00,03:00:00,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000002783A3E4D56D55C0C98E8D40BC204340,,7539,United Crescent Hill Ministries,,distribution-center,150 State Street,Louisville,KY,40206,(502) 893-0346,Should arrive no later than 3:45 p.m.,Serves 40206 zip code only,1,38.255745,-85.71618,"<h4 class=""listing-infowindow-title"">United Crescent Hill Ministries<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">150 State Street, Louisville, 40206 KY</p><p class=""listing-infowindow-phone"">(502) 893-0346</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7539); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>1:30 PM-4:00 PM</span><br><span>Tuesday: </span><span>1:30 PM-4:00 PM</span><br><span>Wednesday: </span><span>1:30 PM-4:00 PM</span><br><span>Thursday: </span><span>1:30 PM-4:00 PM</span><br><span>Friday: </span><span>1:30 PM-4:00 PM</span><br><p class=""listing-infowindow-notes"">Should arrive no later than 3:45 p.m.</p><p class=""listing-infowindow-disclaimer"">Serves 40206 zip code only</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",01:30:00,04:00:00,2,01:30:00,04:00:00,3,01:30:00,04:00:00,4,01:30:00,04:00:00,5,01:30:00,04:00:00,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000005BEF37DA717055C0D333BDC4581E4340,,7541,Walnut Street Baptist Church,,distribution-center,220 West St. Catherine,Louisville,KY,40203,(502) 589-3454,Produce Only on Wednesdays beginning at 4:00 PM,,1,38.237084,-85.756949,"<h4 class=""listing-infowindow-title"">Walnut Street Baptist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">220 West St. Catherine, Louisville, 40203 KY</p><p class=""listing-infowindow-phone"">(502) 589-3454</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7541); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>12:30 PM-3:30 PM</span><br><span>Tuesday: </span><span>12:30 PM-3:30 PM</span><br><span>Wednesday: </span><span>5:00 PM-7:00 PM</span><br><span>Thursday: </span><span>12:30 PM-3:30 PM</span><br><p class=""listing-infowindow-notes"">Produce Only on Wednesdays beginning at 4:00 PM</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",12:30:00,03:30:00,2,12:30:00,03:30:00,3,05:00:00,07:00:00,4,12:30:00,03:30:00,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000749A05DA1D7055C0958098840B254340,,7543,African American Heritage Foundation / 1st Trinity Baptist,,pantry,201 National Avenue,Jeffersonville,IN,47130,(502) 649-1773,2nd and 4th Saturday of the month,,6,38.289414,-85.751822,"<h4 class=""listing-infowindow-title"">African American Heritage Foundation / 1st Trinity Baptist<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">201 National Avenue, Jeffersonville, 47130 IN</p><p class=""listing-infowindow-phone"">(502) 649-1773</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7543); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Saturday: </span><span>10:00 AM-12:00 PM</span><br><p class=""listing-infowindow-notes"">2nd and 4th Saturday of the month</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,12:00:00,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000006F66F4A3E16F55C08D47A984271E4340,,7535,St. Vincent de Paul Distribution Center,,distribution-center,415 East St. Catherine Street,Louisville,KY,40203,(___)___-____,2nd and 4th Saturday of the month,,2,38.235581,-85.748147,"<h4 class=""listing-infowindow-title"">St. Vincent de Paul Distribution Center<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">415 East St. Catherine Street, Louisville, 40203 KY</p><p class=""listing-infowindow-phone"">(___)___-____</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7535); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Tuesday: </span><span>9:00 AM-12:00 PM</span><br><span>Thursday: </span><span>9:00 AM-12:00 PM</span><br><span>Saturday: </span><span>9:00 AM-12:00 PM</span><br><p class=""listing-infowindow-notes"">2nd and 4th Saturday of the month</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:00:00,12:00:00,4,09:00:00,12:00:00,6,09:00:00,12:00:00,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000BFD4CF9B8A5455C024D236FE44514340,,7537,Tri-County Trimble,,distribution-center,3240 Highway 421 North,Bedford,KY,40006,(502) 255-7514,4th Thursday of the month,,4,38.634918,-85.32096,"<h4 class=""listing-infowindow-title"">Tri-County Trimble<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">3240 Highway 421 North, Bedford, 40006 KY</p><p class=""listing-infowindow-phone"">(502) 255-7514</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7537); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Thursday: </span><span>12:00 PM-2:00 PM</span><br><p class=""listing-infowindow-notes"">4th Thursday of the month</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",12:00:00,02:00:00,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000001900AAB8714A55C03DEFC682C2324340,,7538,Tri-County Henry,,distribution-center,1106 Castle Highway,New Castle,KY,40050,(502) 845-7808,3rd Tuesday of the month,,2,38.396561,-85.163191,"<h4 class=""listing-infowindow-title"">Tri-County Henry<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">1106 Castle Highway, New Castle, 40050 KY</p><p class=""listing-infowindow-phone"">(502) 845-7808</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7538); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Tuesday: </span><span>11:00 AM-1:00 PM</span><br><p class=""listing-infowindow-notes"">3rd Tuesday of the month</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",11:00:00,01:00:00,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000C2137AFD497455C0151BF33AE20E4340,,7540,Valley View Church,,distribution-center,9005 Third Street Road,Louisville,KY,40272,(502) 935-5142,,,4,38.116279,-85.817016,"<h4 class=""listing-infowindow-title"">Valley View Church<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">9005 Third Street Road, Louisville, 40272 KY</p><p class=""listing-infowindow-phone"">(502) 935-5142</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7540); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Thursday: </span><span>11:00 AM-1:00 PM, 4:00 PM-6:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",11:00:00,01:00:00,4,04:00:00,06:00:00,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000EAAF5758708655C0D253E410714D4340,,7542,Washington County Food Bank,,distribution-center,102 Poplar Street,Salem,IN,47167,(812) 883-5511,,,1,38.605013,-86.100607,"<h4 class=""listing-infowindow-title"">Washington County Food Bank<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">102 Poplar Street, Salem, 47167 IN</p><p class=""listing-infowindow-phone"">(812) 883-5511</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7542); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>9:00 AM-3:00 PM</span><br><span>Wednesday: </span><span>9:00 AM-3:00 PM</span><br><span>Friday: </span><span>9:00 AM-3:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:00:00,03:00:00,3,09:00:00,03:00:00,5,09:00:00,03:00:00,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000004E3E0D2316B55C0DA5548F949194340,,7546,Bashford Manor Baptist Church,,pantry,1908 Bashford Manor Lane,Louisville,KY,40218,(502)742-5787,"3rd Saturday of the month ; Produce only every Thursday",Serves 40218 Zip Code,4,38.19757,-85.674916,"<h4 class=""listing-infowindow-title"">Bashford Manor Baptist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">1908 Bashford Manor Lane, Louisville, 40218 KY</p><p class=""listing-infowindow-phone"">(502)742-5787</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7546); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Thursday: </span><span>4:00 PM-5:30 PM</span><br><span>Saturday: </span><span>9:00 AM-11:00 AM</span><br><p class=""listing-infowindow-notes"">3rd Saturday of the month ; Produce only every Thursday</p><p class=""listing-infowindow-disclaimer"">Serves 40218 Zip Code</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:00:00,05:30:00,6,09:00:00,11:00:00,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000C2BF081A334D55C0744012F6ED424340,,7550,Campbellsburg Baptist Church,,pantry,8320 Main Street,Campbellsburg,KY,40011,(502)379-1490,3rd Saturday of the month,MUST HAVE APPOINTMENT: Call (502) 777-0970 for appointment,6,38.522887,-85.206244,"<h4 class=""listing-infowindow-title"">Campbellsburg Baptist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">8320 Main Street, Campbellsburg, 40011 KY</p><p class=""listing-infowindow-phone"">(502)379-1490</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7550); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Saturday: </span><span>9:00 AM-12:00 PM</span><br><p class=""listing-infowindow-notes"">3rd Saturday of the month</p><p class=""listing-infowindow-disclaimer"">MUST HAVE APPOINTMENT: Call (502) 777-0970 for appointment</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:00:00,12:00:00,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
